ticker,stratName,aggregation,param1,param2,datafile,day,profit,trades,ProfitPerTrade
VDE,RENKO_VBS,15,1,1,TOTAL,TOTAL,0.8799999999999955,15,0.7299999999999954
VDE,RENKO_CON_VS,10,9,1,TOTAL,TOTAL,0.9099999999999824,17,0.7399999999999823
VDE,PAT_SMAG_LNB,20,35,None,TOTAL,TOTAL,0.7899999999999778,3,0.7599999999999778
VDE,RENKO_CON_VS,5,10,3,TOTAL,TOTAL,1.069999999999979,31,0.7599999999999789
VDE,RENKO_CON_SA,15,9,4,TOTAL,TOTAL,0.8299999999999983,7,0.7599999999999982
VDE,RENKO_VBS,20,1,1,TOTAL,TOTAL,0.8699999999999619,8,0.789999999999962
VDE,RENKO_VBS,10,1,1,TOTAL,TOTAL,1.0899999999999466,28,0.8099999999999465
VDE,RENKO_SA,20,4,None,TOTAL,TOTAL,0.8899999999999864,8,0.8099999999999864
VDE,RENKO_CAV,10,9,None,TOTAL,TOTAL,0.9499999999999886,14,0.8099999999999886
VDE,BBMR_MAS,25,15,None,TOTAL,TOTAL,0.8400000000000034,2,0.8200000000000034
VDE,RENKO_CON_VS,15,10,2,TOTAL,TOTAL,0.9200000000000017,8,0.8400000000000017
VDE,RENKO_CON_VS,15,9,2,TOTAL,TOTAL,0.9199999999999875,7,0.8499999999999874
VDE,RENKO_VBS,15,1,2,TOTAL,TOTAL,0.9700000000000131,12,0.8500000000000131
VDE,RENKO_VBS,5,2,2,TOTAL,TOTAL,1.379999999999967,52,0.859999999999967
VDE,BBMR_MAS,10,35,None,TOTAL,TOTAL,1.060000000000045,18,0.880000000000045
VDE,BBMR_MAS,20,15,None,TOTAL,TOTAL,0.9699999999999847,4,0.9299999999999846
VDE,RENKO_VBS,20,2,2,TOTAL,TOTAL,1.059999999999988,4,1.019999999999988
VDE,RENKO_CON_SA,20,9,5,TOTAL,TOTAL,1.059999999999988,4,1.019999999999988
VDE,RENKO_CON_SA,20,10,5,TOTAL,TOTAL,1.059999999999988,4,1.019999999999988
VDE,RENKO_VBS,25,1,2,TOTAL,TOTAL,1.09999999999998,5,1.04999999999998
VDE,CPAT_SMAG_LNB,15,50,None,TOTAL,TOTAL,1.1899999999999835,14,1.0499999999999834
VDE,PAT_SMAG_LNB,20,25,None,TOTAL,TOTAL,1.2099999999999795,8,1.1299999999999795
VDE,RENKO_BAH,25,None,None,TOTAL,TOTAL,1.1699999999999875,3,1.1399999999999875
VDE,RENKO_CON_SA,15,9,5,TOTAL,TOTAL,1.2499999999999716,7,1.1799999999999715
VDE,RENKO_CON_SA,15,10,4,TOTAL,TOTAL,1.2900000000000063,8,1.2100000000000062
VDE,RENKO_CON_VS,20,9,1,TOTAL,TOTAL,1.2599999999999767,4,1.2199999999999767
VDE,RENKO_CON_VS,20,10,1,TOTAL,TOTAL,1.2599999999999767,4,1.2199999999999767
VDE,RENKO_SA,25,4,None,TOTAL,TOTAL,1.279999999999987,5,1.2299999999999869
VDE,RENKO_CON_SA,20,9,4,TOTAL,TOTAL,1.2800000000000011,4,1.240000000000001
VDE,RENKO_CON_SA,20,10,4,TOTAL,TOTAL,1.2800000000000011,4,1.240000000000001
VDE,RENKO_CON_VS,15,9,1,TOTAL,TOTAL,1.3699999999999761,7,1.299999999999976
VDE,RENKO_VBS,25,1,1,TOTAL,TOTAL,1.34999999999998,5,1.29999999999998
VDE,RENKO_CON_SA,15,10,5,TOTAL,TOTAL,1.3799999999999812,8,1.2999999999999812
VDE,RENKO_CAV,15,10,None,TOTAL,TOTAL,1.3899999999999864,7,1.3199999999999863
VDE,PAT_SMAG_LNB,15,50,None,TOTAL,TOTAL,1.4699999999999704,11,1.3599999999999703
VDE,RENKO_CON_VS,15,10,1,TOTAL,TOTAL,1.4999999999999858,8,1.4199999999999857
VDE,RENKO_VBS,20,1,2,TOTAL,TOTAL,1.5099999999999767,6,1.4499999999999766
VDE,RENKO_SA,25,5,None,TOTAL,TOTAL,1.4999999999999858,5,1.4499999999999857
VDE,BBMR_MAS,15,15,None,TOTAL,TOTAL,1.5000000000000142,5,1.4500000000000142
VDE,RENKO_CON_VS,5,9,3,TOTAL,TOTAL,1.7799999999999585,32,1.4599999999999584
