ticker,stratName,aggregation,param1,param2,datafile,day,profit,trades,ProfitPerTrade
FNGU,PAT,15,None,None,TOTAL,TOTAL,1.6099999999999604,71,0.8999999999999604
FNGU,BBR_V32W,25,None,None,TOTAL,TOTAL,0.9499999999999993,2,0.9299999999999993
FNGU,BBR_V32W,20,None,None,TOTAL,TOTAL,1.0200000000000102,5,0.9700000000000102
FNGU,RENKO_VBS,25,1,2,TOTAL,TOTAL,1.1499999999999986,11,1.0399999999999985
FNGU,PAT,30,None,None,TOTAL,TOTAL,1.3299999999999805,28,1.0499999999999805
FNGU,CPAT,10,None,None,TOTAL,TOTAL,2.869999999999962,181,1.0599999999999619
FNGU,RENKO_VBS,15,1,1,TOTAL,TOTAL,1.370000000000001,28,1.090000000000001
FNGU,RENKO_CON_VS,10,9,3,TOTAL,TOTAL,1.3999999999999915,19,1.2099999999999915
FNGU,RENKO_SA,15,3,None,TOTAL,TOTAL,1.490000000000002,27,1.220000000000002
FNGU,RENKO_SA,15,5,None,TOTAL,TOTAL,1.5399999999999991,27,1.2699999999999991
FNGU,RENKO_BAH,20,None,None,TOTAL,TOTAL,1.3899999999999828,7,1.3199999999999827
FNGU,PAT,35,None,None,TOTAL,TOTAL,1.5499999999999972,22,1.3299999999999972
FNGU,CPAT,35,None,None,TOTAL,TOTAL,1.6300000000000026,28,1.3500000000000025
FNGU,RENKO_SA,15,2,None,TOTAL,TOTAL,1.630000000000006,27,1.360000000000006
FNGU,RENKO_CON_VS,5,9,2,TOTAL,TOTAL,2.310000000000013,86,1.450000000000013
FNGU,PAT,20,None,None,TOTAL,TOTAL,1.9599999999999973,47,1.4899999999999973
FNGU,RENKO_CAV,5,9,None,TOTAL,TOTAL,2.5099999999999945,89,1.6199999999999943
FNGU,RENKO_VBS,10,2,2,TOTAL,TOTAL,1.9600000000000044,30,1.6600000000000044
FNGU,CPAT,30,None,None,TOTAL,TOTAL,2.0999999999999943,37,1.7299999999999942
FNGU,CPAT,20,None,None,TOTAL,TOTAL,2.4700000000000024,62,1.8500000000000023
FNGU,RENKO_VBS,25,2,2,TOTAL,TOTAL,2.169999999999998,10,2.069999999999998
FNGU,BBR_V32W,10,None,None,TOTAL,TOTAL,2.2600000000000087,19,2.0700000000000087
FNGU,RENKO_VBS,15,1,2,TOTAL,TOTAL,2.29999999999999,21,2.08999999999999
FNGU,RENKO_CON_VS,5,9,3,TOTAL,TOTAL,2.7699999999999854,66,2.109999999999985
FNGU,PAT,25,None,None,TOTAL,TOTAL,2.5700000000000074,36,2.2100000000000075
FNGU,RENKO_VBS,10,1,2,TOTAL,TOTAL,2.679999999999996,36,2.3199999999999963
FNGU,BBR_V32W,15,None,None,TOTAL,TOTAL,2.4299999999999997,7,2.36
FNGU,RENKO_VBS,5,1,2,TOTAL,TOTAL,3.5499999999999723,117,2.3799999999999724
FNGU,CPAT,15,None,None,TOTAL,TOTAL,3.5499999999999545,94,2.6099999999999546
FNGU,CPAT,25,None,None,TOTAL,TOTAL,3.1300000000000345,46,2.6700000000000346
FNGU,RENKO_VBS,20,2,2,TOTAL,TOTAL,2.899999999999988,12,2.779999999999988
FNGU,RENKO_VBS,5,2,2,TOTAL,TOTAL,3.7100000000000044,90,2.8100000000000045
FNGU,PAT,10,None,None,TOTAL,TOTAL,4.219999999999999,128,2.9399999999999986
