ticker,stratName,aggregation,param1,param2,datafile,day,profit,trades,ProfitPerTrade
SPXL,BBMR_MAS,10,35,None,TOTAL,TOTAL,0.960000000000008,21,0.750000000000008
SPXL,RENKO_CON_SA,20,9,5,TOTAL,TOTAL,0.7999999999999972,1,0.7899999999999971
SPXL,RENKO_CON_SA,20,10,5,TOTAL,TOTAL,0.7999999999999972,1,0.7899999999999971
SPXL,PAT,25,None,None,TOTAL,TOTAL,1.0699999999999932,27,0.7999999999999932
SPXL,RENKO_CON_VS,10,9,2,TOTAL,TOTAL,1.0200000000000387,19,0.8300000000000387
SPXL,PAT_SMAG_LNB,10,40,None,TOTAL,TOTAL,1.4999999999999005,66,0.8399999999999005
SPXL,RENKO_BAH,20,None,None,TOTAL,TOTAL,0.8999999999999915,4,0.8599999999999914
SPXL,CPAT_SMAG_LNB,25,25,None,TOTAL,TOTAL,0.9699999999999989,11,0.8599999999999989
SPXL,RENKO_SA,25,3,None,TOTAL,TOTAL,0.9100000000000108,5,0.8600000000000108
SPXL,RENKO_CON_VS,5,10,3,TOTAL,TOTAL,1.5399999999999068,51,1.0299999999999068
SPXL,RENKO_VBS,5,1,2,TOTAL,TOTAL,2.0299999999999727,99,1.0399999999999727
SPXL,RENKO_CON_VS,5,9,3,TOTAL,TOTAL,1.6099999999999284,53,1.0799999999999284
SPXL,BBR_V32W,15,None,None,TOTAL,TOTAL,1.1200000000000188,4,1.0800000000000187
SPXL,PAT_SMAG_LNB,15,50,None,TOTAL,TOTAL,1.3300000000000267,22,1.1100000000000267
SPXL,PAT_SMAG_LNB,10,45,None,TOTAL,TOTAL,1.77999999999993,63,1.1499999999999302
SPXL,RENKO_SA,20,5,None,TOTAL,TOTAL,1.3200000000000216,10,1.2200000000000215
SPXL,RENKO_BAH,25,None,None,TOTAL,TOTAL,1.269999999999996,2,1.249999999999996
SPXL,PAT,35,None,None,TOTAL,TOTAL,1.4200000000000017,16,1.2600000000000018
SPXL,BBR_V32W,5,None,None,TOTAL,TOTAL,1.7099999999999653,43,1.2799999999999654
SPXL,PAT_SMAG_LNB,15,45,None,TOTAL,TOTAL,1.5200000000000387,24,1.2800000000000387
SPXL,RENKO_CON_VS,3,9,3,TOTAL,TOTAL,2.4700000000000557,119,1.2800000000000558
SPXL,CPAT,35,None,None,TOTAL,TOTAL,1.529999999999987,21,1.319999999999987
SPXL,RENKO_SA,25,4,None,TOTAL,TOTAL,1.4100000000000108,5,1.3600000000000108
SPXL,RENKO_VBS,10,2,2,TOTAL,TOTAL,1.6000000000000085,22,1.3800000000000086
SPXL,RENKO_VBS,15,1,1,TOTAL,TOTAL,1.6900000000000404,20,1.4900000000000404
SPXL,BBMR_MAS,15,15,None,TOTAL,TOTAL,1.7900000000000205,23,1.5600000000000205
SPXL,BBR_V32W,10,None,None,TOTAL,TOTAL,1.730000000000004,14,1.5900000000000039
SPXL,RENKO_CON_VS,10,10,2,TOTAL,TOTAL,1.7700000000000387,17,1.6000000000000387
SPXL,PAT,30,None,None,TOTAL,TOTAL,2.000000000000014,19,1.8100000000000143
SPXL,RENKO_CON_VS,3,10,3,TOTAL,TOTAL,2.9200000000000585,107,1.8500000000000585
SPXL,RENKO_VBS,10,1,2,TOTAL,TOTAL,2.1399999999999864,28,1.8599999999999863
SPXL,RENKO_SA,25,5,None,TOTAL,TOTAL,1.9100000000000108,5,1.8600000000000108
SPXL,RENKO_CON_VS,10,9,3,TOTAL,TOTAL,2.009999999999991,13,1.879999999999991
SPXL,PAT_SMAG_LNB,15,25,None,TOTAL,TOTAL,2.210000000000008,32,1.890000000000008
SPXL,PAT_SMAG_LNB,20,25,None,TOTAL,TOTAL,2.049999999999983,15,1.899999999999983
SPXL,PAT,20,None,None,TOTAL,TOTAL,2.329999999999984,36,1.9699999999999842
SPXL,RENKO_CON_VS,15,9,1,TOTAL,TOTAL,2.1200000000000045,7,2.0500000000000047
SPXL,PAT_SMAG_LNB,15,40,None,TOTAL,TOTAL,2.360000000000028,25,2.110000000000028
SPXL,RENKO_VBS,15,2,2,TOTAL,TOTAL,2.279999999999987,11,2.169999999999987
SPXL,PAT_SMAG_LNB,15,35,None,TOTAL,TOTAL,2.640000000000029,28,2.3600000000000287
SPXL,RENKO_CON_VS,10,10,3,TOTAL,TOTAL,2.519999999999996,12,2.399999999999996
SPXL,RENKO_CON_VS,15,9,2,TOTAL,TOTAL,2.529999999999987,5,2.479999999999987
SPXL,RENKO_VBS,15,1,2,TOTAL,TOTAL,2.630000000000024,13,2.500000000000024
SPXL,RENKO_VBS,20,1,1,TOTAL,TOTAL,2.6200000000000188,11,2.510000000000019
SPXL,RENKO_CAV,15,9,None,TOTAL,TOTAL,2.6699999999999875,5,2.6199999999999877
SPXL,RENKO_CON_VS,15,9,3,TOTAL,TOTAL,2.7299999999999898,5,2.67999999999999
SPXL,RENKO_VBS,25,2,2,TOTAL,TOTAL,3.1499999999999915,5,3.0999999999999917
SPXL,RENKO_VBS,20,2,2,TOTAL,TOTAL,3.6799999999999926,6,3.6199999999999926
SPXL,RENKO_VBS,20,1,2,TOTAL,TOTAL,4.090000000000018,7,4.020000000000017
SPXL,RENKO_VBS,25,1,1,TOTAL,TOTAL,4.1499999999999915,6,4.089999999999992
SPXL,RENKO_VBS,25,1,2,TOTAL,TOTAL,4.1499999999999915,6,4.089999999999992
