ticker,stratName,aggregation,param1,param2,datafile,day,profit,trades,ProfitPerTrade,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-28,2021-06-29
UCO,RENKO_CON_VS,15,10,1,TOTAL,TOTAL,0.27000000000002444,25,0.020000000000024443,0.0,0.030000000000001137,-0.0799999999999983,-0.7600000000000051,0.28999999999999204,0.29999999999999716,0.28000000000000114,-0.21999999999999886,0.06999999999999318,0.6200000000000188,0.08000000000002672,0.27000000000002444
UCO,RENKO_CON_SA,15,9,2,TOTAL,TOTAL,0.2900000000000489,26,0.030000000000048876,0.0,0.09999999999999432,0.3499999999999943,0.3500000000000085,0.37000000000000455,0.45000000000001705,0.6500000000000199,0.2400000000000233,0.4200000000000301,0.41000000000005343,0.11000000000005627,0.2900000000000489
UCO,RENKO_CON_SA,15,10,4,TOTAL,TOTAL,0.28999999999999204,25,0.03999999999999204,0.0,0.030000000000001137,0.10999999999999943,-0.6300000000000097,-0.30000000000001137,-0.39000000000000057,0.0,-0.5,-0.030000000000015348,-0.06999999999999318,0.10999999999999943,0.28999999999999204
UCO,RENKO_CON_SA,15,9,4,TOTAL,TOTAL,0.3200000000000358,26,0.0600000000000358,0.0,0.030000000000001137,0.12000000000000455,-0.04999999999999716,0.28000000000000114,0.030000000000015348,0.4200000000000159,0.010000000000019327,0.3400000000000176,0.3000000000000398,4.263256414560601e-14,0.3200000000000358
UCO,RENKO_CON_VS,15,10,2,TOTAL,TOTAL,0.4300000000000068,21,0.22000000000000683,0.0,0.030000000000001137,-0.5599999999999881,-0.6199999999999903,0.29000000000000625,0.5100000000000051,0.3500000000000085,-0.20999999999999375,0.12999999999999545,1.0700000000000074,0.3300000000000125,0.4300000000000068
UCO,RENKO_CON_SA,25,10,2,TOTAL,TOTAL,0.4200000000000017,2,0.4000000000000017,0.0,0.0,0.0,0.0,0.0,0.23000000000000398,0.23000000000000398,0.23000000000000398,0.23000000000000398,0.4200000000000017,0.4200000000000017,0.4200000000000017
UCO,RENKO_CAV,15,9,None,TOTAL,TOTAL,0.6300000000000239,23,0.4000000000000239,0.0,0.030000000000001137,-0.38999999999998636,-0.37999999999999545,0.5300000000000011,0.5900000000000034,0.4300000000000068,0.020000000000010232,0.22000000000001307,1.160000000000025,0.390000000000029,0.6300000000000239
UCO,PAT_SMAG_LNB,35,35,None,TOTAL,TOTAL,0.44000000000001194,3,0.4100000000000119,0.0,0.0,0.0,0.0,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194
UCO,PAT_SMAG_LNB,35,40,None,TOTAL,TOTAL,0.44000000000001194,3,0.4100000000000119,0.0,0.0,0.0,0.0,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194
UCO,PAT_SMAG_LNB,35,45,None,TOTAL,TOTAL,0.44000000000001194,3,0.4100000000000119,0.0,0.0,0.0,0.0,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194,0.44000000000001194
UCO,RENKO_CAV,20,9,None,TOTAL,TOTAL,0.5900000000000176,12,0.4700000000000176,0.0,0.0,-0.28999999999999204,0.5700000000000074,0.5700000000000074,1.210000000000008,1.0900000000000034,1.0900000000000034,1.1599999999999966,1.0499999999999972,0.27000000000001023,0.5900000000000176
UCO,RENKO_CON_VS,15,9,2,TOTAL,TOTAL,0.6900000000000261,22,0.4700000000000262,0.0,0.030000000000001137,-0.38999999999998636,-0.03999999999999204,0.8700000000000045,0.9300000000000068,0.7700000000000102,0.2500000000000142,0.45000000000001705,1.390000000000029,0.45000000000003126,0.6900000000000261
UCO,RENKO_CON_VS,20,9,1,TOTAL,TOTAL,0.6400000000000148,13,0.5100000000000148,0.0,0.0,0.10999999999999943,0.9699999999999989,0.9699999999999989,1.1400000000000006,1.019999999999996,1.019999999999996,1.0899999999999892,1.0999999999999943,0.3200000000000074,0.6400000000000148
UCO,RENKO_CON_VS,15,9,1,TOTAL,TOTAL,0.7700000000000529,26,0.5100000000000529,0.0,0.030000000000001137,0.09000000000000341,-0.060000000000002274,0.9899999999999949,0.8400000000000034,0.8200000000000074,0.4100000000000108,0.5600000000000165,1.110000000000042,0.44000000000005457,0.7700000000000529
UCO,RENKO_CON_VS,15,10,3,TOTAL,TOTAL,0.710000000000008,18,0.530000000000008,0.0,0.030000000000001137,-0.980000000000004,-0.6299999999999955,-0.01999999999999602,0.7000000000000028,0.37999999999999545,-0.3300000000000125,-0.14000000000001478,1.4099999999999966,0.7600000000000051,0.710000000000008
UCO,RENKO_CON_VS,15,9,3,TOTAL,TOTAL,0.7800000000000438,19,0.5900000000000438,0.0,0.030000000000001137,-0.8100000000000023,-0.21999999999998465,0.3900000000000148,0.950000000000017,0.6300000000000097,-0.06999999999999318,-0.01999999999998181,1.5300000000000296,0.6900000000000404,0.7800000000000438
UCO,RENKO_CON_SA,25,10,3,TOTAL,TOTAL,0.6400000000000006,2,0.6200000000000006,0.0,0.0,0.0,0.0,0.0,0.45000000000000284,0.45000000000000284,0.45000000000000284,0.45000000000000284,0.6400000000000006,0.6400000000000006,0.6400000000000006
