ticker,stratName,aggregation,param1,param2,datafile,day,profit,trades,ProfitPerTrade,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-28,2021-06-29
MARA,RENKO_CON_VS,25,9,3,TOTAL,TOTAL,0.08999999999999275,8,0.00999999999999275,-0.33000000000000185,0.4099999999999966,0.7299999999999969,0.7299999999999969,0.7299999999999969,0.0899999999999963,1.7399999999999984,1.7399999999999984,1.7199999999999989,1.7199999999999989,1.4199999999999982,0.08999999999999275
MARA,PAT_SMAG_LNB,35,25,None,TOTAL,TOTAL,0.26999999999998536,15,0.11999999999998537,-0.09000000000000341,0.1599999999999966,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,-0.350000000000005,0.8499999999999908,0.8499999999999908,0.8499999999999908,0.8499999999999908,0.669999999999991,0.26999999999998536
MARA,RENKO_CON_VS,25,10,2,TOTAL,TOTAL,0.27999999999999403,8,0.19999999999999402,-0.8200000000000003,0.17999999999999972,0.5,0.5,0.5,-0.28999999999999915,1.120000000000001,1.120000000000001,1.120000000000001,1.120000000000001,0.8200000000000003,0.27999999999999403
MARA,PAT_SMAG_LNB,30,40,None,TOTAL,TOTAL,0.36000000000000654,11,0.25000000000000655,-0.23000000000000043,-0.029999999999997584,-0.029999999999997584,-0.01999999999999602,-0.01999999999999602,-1.0199999999999925,0.4300000000000068,0.4300000000000068,0.4300000000000068,0.4300000000000068,0.4300000000000068,0.36000000000000654
MARA,RENKO_CON_SA,20,9,3,TOTAL,TOTAL,0.519999999999996,24,0.27999999999999603,0.39000000000000057,1.0700000000000003,0.9700000000000024,1.1400000000000006,1.1400000000000006,0.7300000000000004,0.8200000000000003,0.3500000000000014,0.5300000000000011,0.5300000000000011,0.240000000000002,0.519999999999996
MARA,RENKO_CON_SA,20,9,4,TOTAL,TOTAL,0.5699999999999896,24,0.32999999999998963,-0.5900000000000034,0.7499999999999929,0.8399999999999928,1.1899999999999906,1.1899999999999906,1.0299999999999905,1.4799999999999898,1.009999999999991,1.38999999999999,1.38999999999999,1.0999999999999908,0.5699999999999896
MARA,PAT_SMAG_LNB,30,45,None,TOTAL,TOTAL,0.45000000000000284,8,0.3700000000000028,-0.23000000000000043,-0.029999999999997584,-0.029999999999997584,-0.01999999999999602,-0.01999999999999602,-0.5699999999999932,0.45000000000000284,0.45000000000000284,0.45000000000000284,0.45000000000000284,0.45000000000000284,0.45000000000000284
MARA,RENKO_CON_SA,25,10,2,TOTAL,TOTAL,0.4899999999999949,11,0.3799999999999949,-0.3000000000000007,0.16999999999999815,0.41999999999999815,0.41999999999999815,0.41999999999999815,-0.10000000000000142,0.5800000000000018,0.5800000000000018,0.5800000000000018,0.5800000000000018,0.28000000000000114,0.4899999999999949
MARA,RENKO_CON_SA,25,10,4,TOTAL,TOTAL,0.5200000000000031,11,0.41000000000000314,0.19000000000000128,0.40000000000000213,0.7200000000000024,0.7200000000000024,0.7200000000000024,0.20000000000000284,1.1400000000000041,1.1400000000000041,1.1400000000000041,1.1400000000000041,0.8400000000000034,0.5200000000000031
MARA,PAT_SMAG_LNB,30,35,None,TOTAL,TOTAL,0.5600000000000058,14,0.4200000000000058,-0.23000000000000043,0.030000000000001137,-0.379999999999999,-0.379999999999999,-0.379999999999999,-0.8299999999999947,0.6200000000000045,0.6200000000000045,0.5800000000000054,0.5800000000000054,0.4500000000000064,0.5600000000000058
MARA,PAT_SMAG_LNB,30,50,None,TOTAL,TOTAL,0.4800000000000004,4,0.44000000000000045,-0.33999999999999986,-0.13999999999999702,-0.13999999999999702,-0.13999999999999702,-0.13999999999999702,-0.13999999999999702,0.4800000000000004,0.4800000000000004,0.4800000000000004,0.4800000000000004,0.4800000000000004,0.4800000000000004
MARA,RENKO_CON_SA,25,9,3,TOTAL,TOTAL,0.5999999999999979,13,0.46999999999999786,-0.07000000000000028,0.3999999999999986,0.6499999999999986,0.6499999999999986,0.6499999999999986,0.34999999999999787,1.2799999999999976,1.2799999999999976,1.4699999999999989,1.4699999999999989,1.1699999999999982,0.5999999999999979
MARA,CPAT_SMAG_LNB,30,50,None,TOTAL,TOTAL,0.5900000000000034,7,0.5200000000000033,-0.22999999999999332,0.09000000000000696,0.09000000000000696,0.09000000000000696,0.09000000000000696,0.09000000000000696,0.5900000000000034,0.5900000000000034,0.5900000000000034,0.5900000000000034,0.5900000000000034,0.5900000000000034
MARA,CPAT_SMAG_LNB,30,45,None,TOTAL,TOTAL,0.6500000000000021,11,0.5400000000000021,-0.2999999999999936,0.02000000000000668,0.02000000000000668,-0.13999999999999346,-0.13999999999999346,-0.41999999999999105,0.6500000000000021,0.6500000000000021,0.6500000000000021,0.6500000000000021,0.6500000000000021,0.6500000000000021
MARA,RENKO_CON_SA,25,10,3,TOTAL,TOTAL,0.6999999999999993,11,0.5899999999999993,-0.07000000000000028,0.3999999999999986,0.6499999999999986,0.6499999999999986,0.6499999999999986,0.129999999999999,1.3200000000000003,1.3200000000000003,1.3200000000000003,1.3200000000000003,1.0199999999999996,0.6999999999999993
MARA,RENKO_CON_VS,20,10,3,TOTAL,TOTAL,0.7300000000000004,14,0.5900000000000004,-0.26000000000000156,0.6999999999999993,0.41000000000000014,0.9699999999999989,0.9699999999999989,-0.19000000000000128,1.7800000000000011,1.2100000000000044,1.4500000000000028,1.4500000000000028,1.360000000000003,0.7300000000000004
