ticker,stratName,aggregation,param1,param2,datafile,day,profit,trades
VDE,RENKO_SA,15,2,None,stream_VDE__2021-06-16.csv,2,0.4299999999999784,7
VDE,RENKO_SA,15,2,None,stream_VDE__2021-06-17.csv,2,-0.06999999999999318,3
FNGU,RENKO_SA,10,2,None,stream_FNGU__2021-06-14.csv,2,-0.240000000000002,5
FNGU,RENKO_SA,10,2,None,stream_FNGU__2021-06-15.csv,2,-0.35999999999999943,3
FNGU,RENKO_SA,10,2,None,stream_FNGU__2021-06-16.csv,2,-0.030000000000001137,5
FNGU,RENKO_SA,10,2,None,stream_FNGU__2021-06-17.csv,2,-0.040000000000009805,3
GUSH,RENKO_SA,10,2,None,stream_GUSH__2021-06-14.csv,2,-3.1399999999999437,33
GUSH,RENKO_SA,10,2,None,stream_GUSH__2021-06-15.csv,2,-1.4799999999999613,34
GUSH,RENKO_SA,10,2,None,stream_GUSH__2021-06-16.csv,2,-1.8999999999999204,35
GUSH,RENKO_SA,10,2,None,stream_GUSH__2021-06-17.csv,2,-6.57000000000005,65
LABU,RENKO_SA,10,2,None,stream_LABU__2021-06-14.csv,2,-3.4600000000000364,44
LABU,RENKO_SA,10,2,None,stream_LABU__2021-06-15.csv,2,-4.040000000000049,46
LABU,RENKO_SA,10,2,None,stream_LABU__2021-06-16.csv,2,-4.310000000000059,70
LABU,RENKO_SA,10,2,None,stream_LABU__2021-06-17.csv,2,-3.589999999999975,61
MARA,RENKO_SA,10,2,None,stream_MARA__2021-06-14.csv,2,0.8900000000000041,19
MARA,RENKO_SA,10,2,None,stream_MARA__2021-06-15.csv,2,-0.7799999999999976,21
MARA,RENKO_SA,10,2,None,stream_MARA__2021-06-16.csv,2,-0.6500000000000021,14
MARA,RENKO_SA,10,2,None,stream_MARA__2021-06-17.csv,2,-1.1699999999999982,16
SOXL,RENKO_SA,10,2,None,stream_SOXL__2021-06-14.csv,2,-0.14000000000001478,9
SOXL,RENKO_SA,10,2,None,stream_SOXL__2021-06-15.csv,2,0.20999999999999375,6
SOXL,RENKO_SA,10,2,None,stream_SOXL__2021-06-16.csv,2,-0.27000000000001023,20
SOXL,RENKO_SA,10,2,None,stream_SOXL__2021-06-17.csv,2,-0.06000000000000938,12
SPXL,RENKO_SA,10,2,None,stream_SPXL__2021-06-14.csv,2,-0.14000000000000057,6
SPXL,RENKO_SA,10,2,None,stream_SPXL__2021-06-15.csv,2,-0.5699999999999648,8
SPXL,RENKO_SA,10,2,None,stream_SPXL__2021-06-16.csv,2,-0.4000000000000057,28
SPXL,RENKO_SA,10,2,None,stream_SPXL__2021-06-17.csv,2,-0.8399999999999466,17
TQQQ,RENKO_SA,10,2,None,stream_TQQQ__2021-06-14.csv,2,0.3499999999999943,15
TQQQ,RENKO_SA,10,2,None,stream_TQQQ__2021-06-15.csv,2,0.9200000000000443,21
TQQQ,RENKO_SA,10,2,None,stream_TQQQ__2021-06-16.csv,2,-3.2499999999999574,56
TQQQ,RENKO_SA,10,2,None,stream_TQQQ__2021-06-17.csv,2,0.5700000000000074,35
UCO,RENKO_SA,10,2,None,stream_UCO__2021-06-14.csv,2,-0.3500000000000085,5
UCO,RENKO_SA,10,2,None,stream_UCO__2021-06-15.csv,2,-0.5299999999999869,4
UCO,RENKO_SA,10,2,None,stream_UCO__2021-06-16.csv,2,-1.5700000000000074,11
UCO,RENKO_SA,10,2,None,stream_UCO__2021-06-17.csv,2,-1.740000000000009,21
UVXY,RENKO_SA,10,2,None,stream_UVXY__2021-06-14.csv,2,0.030000000000001137,5
UVXY,RENKO_SA,10,2,None,stream_UVXY__2021-06-15.csv,2,0.09999999999999432,8
UVXY,RENKO_SA,10,2,None,stream_UVXY__2021-06-16.csv,2,-2.020000000000003,30
UVXY,RENKO_SA,10,2,None,stream_UVXY__2021-06-17.csv,2,-0.1100000000000172,22
VDE,RENKO_SA,10,2,None,stream_VDE__2021-06-14.csv,2,-0.05000000000002558,3
VDE,RENKO_SA,10,2,None,stream_VDE__2021-06-15.csv,2,0.03999999999999204,4
VDE,RENKO_SA,10,2,None,stream_VDE__2021-06-16.csv,2,0.6900000000000119,8
VDE,RENKO_SA,10,2,None,stream_VDE__2021-06-17.csv,2,-1.0799999999999983,9
FNGU,RENKO_SA,5,2,None,stream_FNGU__2021-06-14.csv,2,0.13000000000001322,10
FNGU,RENKO_SA,5,2,None,stream_FNGU__2021-06-15.csv,2,-0.33000000000000895,15
FNGU,RENKO_SA,5,2,None,stream_FNGU__2021-06-16.csv,2,-0.8600000000000065,20
FNGU,RENKO_SA,5,2,None,stream_FNGU__2021-06-17.csv,2,-0.22000000000000952,14
GUSH,RENKO_SA,5,2,None,stream_GUSH__2021-06-14.csv,2,-6.969999999999999,97
GUSH,RENKO_SA,5,2,None,stream_GUSH__2021-06-15.csv,2,-4.890000000000043,108
GUSH,RENKO_SA,5,2,None,stream_GUSH__2021-06-16.csv,2,-8.779999999999902,109
GUSH,RENKO_SA,5,2,None,stream_GUSH__2021-06-17.csv,2,-20.20000000000003,199
LABU,RENKO_SA,5,2,None,stream_LABU__2021-06-14.csv,2,-10.949999999999932,170
LABU,RENKO_SA,5,2,None,stream_LABU__2021-06-15.csv,2,-6.869999999999948,128
LABU,RENKO_SA,5,2,None,stream_LABU__2021-06-16.csv,2,-19.39000000000007,227
LABU,RENKO_SA,5,2,None,stream_LABU__2021-06-17.csv,2,-18.03,212
MARA,RENKO_SA,5,2,None,stream_MARA__2021-06-14.csv,2,-2.119999999999987,73
MARA,RENKO_SA,5,2,None,stream_MARA__2021-06-15.csv,2,-2.859999999999978,68
MARA,RENKO_SA,5,2,None,stream_MARA__2021-06-16.csv,2,-3.489999999999988,62
MARA,RENKO_SA,5,2,None,stream_MARA__2021-06-17.csv,2,-2.080000000000016,63
SOXL,RENKO_SA,5,2,None,stream_SOXL__2021-06-14.csv,2,-0.0800000000000054,24
SOXL,RENKO_SA,5,2,None,stream_SOXL__2021-06-15.csv,2,-0.01999999999999602,27
SOXL,RENKO_SA,5,2,None,stream_SOXL__2021-06-16.csv,2,-1.0000000000000142,59
SOXL,RENKO_SA,5,2,None,stream_SOXL__2021-06-17.csv,2,-0.18000000000001393,46
SPXL,RENKO_SA,5,2,None,stream_SPXL__2021-06-14.csv,2,0.08999999999997499,14
SPXL,RENKO_SA,5,2,None,stream_SPXL__2021-06-15.csv,2,-0.40999999999996817,22
SPXL,RENKO_SA,5,2,None,stream_SPXL__2021-06-16.csv,2,-0.23000000000000398,84
SPXL,RENKO_SA,5,2,None,stream_SPXL__2021-06-17.csv,2,-0.5500000000000966,56
TQQQ,RENKO_SA,5,2,None,stream_TQQQ__2021-06-14.csv,2,-1.2399999999999807,57
TQQQ,RENKO_SA,5,2,None,stream_TQQQ__2021-06-15.csv,2,-1.310000000000116,70
TQQQ,RENKO_SA,5,2,None,stream_TQQQ__2021-06-16.csv,2,-0.500000000000071,151
TQQQ,RENKO_SA,5,2,None,stream_TQQQ__2021-06-17.csv,2,0.609999999999971,113
UCO,RENKO_SA,5,2,None,stream_UCO__2021-06-14.csv,2,-1.2399999999999949,20
UCO,RENKO_SA,5,2,None,stream_UCO__2021-06-15.csv,2,-0.2499999999999858,15
UCO,RENKO_SA,5,2,None,stream_UCO__2021-06-16.csv,2,-3.410000000000011,38
UCO,RENKO_SA,5,2,None,stream_UCO__2021-06-17.csv,2,-3.680000000000021,50
UVXY,RENKO_SA,5,2,None,stream_UVXY__2021-06-14.csv,2,-0.3999999999999808,25
UVXY,RENKO_SA,5,2,None,stream_UVXY__2021-06-15.csv,2,-0.389999999999997,30
UVXY,RENKO_SA,5,2,None,stream_UVXY__2021-06-16.csv,2,-1.5400000000000418,89
UVXY,RENKO_SA,5,2,None,stream_UVXY__2021-06-17.csv,2,-0.8400000000000034,90
VDE,RENKO_SA,5,2,None,stream_VDE__2021-06-14.csv,2,-0.22000000000002728,11
VDE,RENKO_SA,5,2,None,stream_VDE__2021-06-15.csv,2,-0.3100000000000307,20
VDE,RENKO_SA,5,2,None,stream_VDE__2021-06-16.csv,2,0.20000000000003126,29
VDE,RENKO_SA,5,2,None,stream_VDE__2021-06-17.csv,2,-0.8999999999999773,41
FNGU,RENKO_SA,3,2,None,stream_FNGU__2021-06-14.csv,2,-0.6299999999999812,22
FNGU,RENKO_SA,3,2,None,stream_FNGU__2021-06-15.csv,2,-0.1600000000000037,26
FNGU,RENKO_SA,3,2,None,stream_FNGU__2021-06-16.csv,2,-1.1399999999999935,44
FNGU,RENKO_SA,3,2,None,stream_FNGU__2021-06-17.csv,2,-0.9600000000000399,44
GUSH,RENKO_SA,3,2,None,stream_GUSH__2021-06-14.csv,2,-17.889999999999972,217
GUSH,RENKO_SA,3,2,None,stream_GUSH__2021-06-15.csv,2,-10.030000000000015,206
GUSH,RENKO_SA,3,2,None,stream_GUSH__2021-06-16.csv,2,-17.669999999999945,231
GUSH,RENKO_SA,3,2,None,stream_GUSH__2021-06-17.csv,2,-44.610000000000014,446
LABU,RENKO_SA,3,2,None,stream_LABU__2021-06-14.csv,2,-22.239999999999924,345
LABU,RENKO_SA,3,2,None,stream_LABU__2021-06-15.csv,2,-19.739999999999995,297
LABU,RENKO_SA,3,2,None,stream_LABU__2021-06-16.csv,2,-34.109999999999914,434
LABU,RENKO_SA,3,2,None,stream_LABU__2021-06-17.csv,2,-31.430000000000078,423
MARA,RENKO_SA,3,2,None,stream_MARA__2021-06-14.csv,2,-6.529999999999973,186
MARA,RENKO_SA,3,2,None,stream_MARA__2021-06-15.csv,2,-3.6800000000000033,133
MARA,RENKO_SA,3,2,None,stream_MARA__2021-06-16.csv,2,-5.689999999999987,142
MARA,RENKO_SA,3,2,None,stream_MARA__2021-06-17.csv,2,-4.289999999999985,144
SOXL,RENKO_SA,3,2,None,stream_SOXL__2021-06-14.csv,2,-1.2499999999999858,67
SOXL,RENKO_SA,3,2,None,stream_SOXL__2021-06-15.csv,2,-1.4699999999999704,77
SOXL,RENKO_SA,3,2,None,stream_SOXL__2021-06-16.csv,2,-3.0,142
SOXL,RENKO_SA,3,2,None,stream_SOXL__2021-06-17.csv,2,-0.9200000000000088,108
SPXL,RENKO_SA,3,2,None,stream_SPXL__2021-06-14.csv,2,-0.5300000000000296,41
SPXL,RENKO_SA,3,2,None,stream_SPXL__2021-06-15.csv,2,-1.0500000000000824,58
SPXL,RENKO_SA,3,2,None,stream_SPXL__2021-06-16.csv,2,-4.469999999999985,196
SPXL,RENKO_SA,3,2,None,stream_SPXL__2021-06-17.csv,2,-1.52999999999993,129
TQQQ,RENKO_SA,3,2,None,stream_TQQQ__2021-06-14.csv,2,-0.8399999999999039,131
TQQQ,RENKO_SA,3,2,None,stream_TQQQ__2021-06-15.csv,2,-2.42000000000003,171
TQQQ,RENKO_SA,3,2,None,stream_TQQQ__2021-06-16.csv,2,-6.440000000000055,356
TQQQ,RENKO_SA,3,2,None,stream_TQQQ__2021-06-17.csv,2,-3.030000000000058,281
UCO,RENKO_SA,3,2,None,stream_UCO__2021-06-14.csv,2,-1.8999999999999915,37
UCO,RENKO_SA,3,2,None,stream_UCO__2021-06-15.csv,2,-2.000000000000014,39
UCO,RENKO_SA,3,2,None,stream_UCO__2021-06-16.csv,2,-5.3300000000000125,73
UCO,RENKO_SA,3,2,None,stream_UCO__2021-06-17.csv,2,-7.849999999999909,94
UVXY,RENKO_SA,3,2,None,stream_UVXY__2021-06-14.csv,2,-0.7800000000000153,56
UVXY,RENKO_SA,3,2,None,stream_UVXY__2021-06-15.csv,2,0.39999999999998437,55
UVXY,RENKO_SA,3,2,None,stream_UVXY__2021-06-16.csv,2,-1.3300000000000125,182
UVXY,RENKO_SA,3,2,None,stream_UVXY__2021-06-17.csv,2,-2.720000000000006,191
VDE,RENKO_SA,3,2,None,stream_VDE__2021-06-14.csv,2,-0.15999999999996817,35
VDE,RENKO_SA,3,2,None,stream_VDE__2021-06-15.csv,2,-0.4800000000000324,50
VDE,RENKO_SA,3,2,None,stream_VDE__2021-06-16.csv,2,-0.4800000000001461,74
VDE,RENKO_SA,3,2,None,stream_VDE__2021-06-17.csv,2,-0.5699999999999932,85
FNGU,RENKO_VBS,25,1,1,stream_FNGU__2021-06-14.csv,2,0.6400000000000006,1
FNGU,RENKO_VBS,25,1,1,stream_FNGU__2021-06-15.csv,2,0,0
FNGU,RENKO_VBS,25,1,1,stream_FNGU__2021-06-16.csv,2,-0.6400000000000041,3
FNGU,RENKO_VBS,25,1,1,stream_FNGU__2021-06-17.csv,2,0.2700000000000031,1
GUSH,RENKO_VBS,25,1,1,stream_GUSH__2021-06-14.csv,2,0.2600000000000193,3
GUSH,RENKO_VBS,25,1,1,stream_GUSH__2021-06-15.csv,2,0.9800000000000324,8
GUSH,RENKO_VBS,25,1,1,stream_GUSH__2021-06-16.csv,2,0.9300000000000068,7
GUSH,RENKO_VBS,25,1,1,stream_GUSH__2021-06-17.csv,2,-2.279999999999987,12
LABU,RENKO_VBS,25,1,1,stream_LABU__2021-06-14.csv,2,-3.890000000000015,12
LABU,RENKO_VBS,25,1,1,stream_LABU__2021-06-15.csv,2,1.0000000000000142,7
LABU,RENKO_VBS,25,1,1,stream_LABU__2021-06-16.csv,2,-0.6799999999999784,17
LABU,RENKO_VBS,25,1,1,stream_LABU__2021-06-17.csv,2,-1.5500000000000682,18
MARA,RENKO_VBS,25,1,1,stream_MARA__2021-06-14.csv,2,-1.1600000000000037,4
MARA,RENKO_VBS,25,1,1,stream_MARA__2021-06-15.csv,2,-0.07999999999999474,4
MARA,RENKO_VBS,25,1,1,stream_MARA__2021-06-16.csv,2,-1.350000000000005,5
MARA,RENKO_VBS,25,1,1,stream_MARA__2021-06-17.csv,2,0.2099999999999973,2
SOXL,RENKO_VBS,25,1,1,stream_SOXL__2021-06-14.csv,2,0.23000000000000398,2
SOXL,RENKO_VBS,25,1,1,stream_SOXL__2021-06-15.csv,2,-0.5400000000000063,2
SOXL,RENKO_VBS,25,1,1,stream_SOXL__2021-06-16.csv,2,-0.9799999999999969,5
SOXL,RENKO_VBS,25,1,1,stream_SOXL__2021-06-17.csv,2,0.759999999999998,2
SPXL,RENKO_VBS,25,1,1,stream_SPXL__2021-06-14.csv,2,0.13000000000000966,1
SPXL,RENKO_VBS,25,1,1,stream_SPXL__2021-06-15.csv,2,-0.269999999999996,1
SPXL,RENKO_VBS,25,1,1,stream_SPXL__2021-06-16.csv,2,0.20999999999997954,6
SPXL,RENKO_VBS,25,1,1,stream_SPXL__2021-06-17.csv,2,0.8500000000000085,4
TQQQ,RENKO_VBS,25,1,1,stream_TQQQ__2021-06-14.csv,2,1.970000000000013,2
TQQQ,RENKO_VBS,25,1,1,stream_TQQQ__2021-06-15.csv,2,-1.2399999999999523,5
TQQQ,RENKO_VBS,25,1,1,stream_TQQQ__2021-06-16.csv,2,2.0799999999999983,10
TQQQ,RENKO_VBS,25,1,1,stream_TQQQ__2021-06-17.csv,2,3.5900000000000034,6
UCO,RENKO_VBS,25,1,1,stream_UCO__2021-06-14.csv,2,-0.01999999999999602,1
UCO,RENKO_VBS,25,1,1,stream_UCO__2021-06-15.csv,2,-0.769999999999996,3
UCO,RENKO_VBS,25,1,1,stream_UCO__2021-06-16.csv,2,-0.5500000000000114,3
UCO,RENKO_VBS,25,1,1,stream_UCO__2021-06-17.csv,2,0.6599999999999966,3
UVXY,RENKO_VBS,25,1,1,stream_UVXY__2021-06-14.csv,2,-0.7800000000000011,3
UVXY,RENKO_VBS,25,1,1,stream_UVXY__2021-06-15.csv,2,-0.3999999999999986,2
UVXY,RENKO_VBS,25,1,1,stream_UVXY__2021-06-16.csv,2,-0.1700000000000017,7
UVXY,RENKO_VBS,25,1,1,stream_UVXY__2021-06-17.csv,2,-0.5900000000000034,5
VDE,RENKO_VBS,25,1,1,stream_VDE__2021-06-14.csv,2,0,0
VDE,RENKO_VBS,25,1,1,stream_VDE__2021-06-15.csv,2,0.3399999999999892,1
VDE,RENKO_VBS,25,1,1,stream_VDE__2021-06-16.csv,2,-0.44999999999998863,4
VDE,RENKO_VBS,25,1,1,stream_VDE__2021-06-17.csv,2,0.39000000000000057,1
FNGU,RENKO_VBS,20,1,1,stream_FNGU__2021-06-14.csv,2,0.6400000000000006,1
FNGU,RENKO_VBS,20,1,1,stream_FNGU__2021-06-15.csv,2,0,0
FNGU,RENKO_VBS,20,1,1,stream_FNGU__2021-06-16.csv,2,-1.2800000000000011,5
FNGU,RENKO_VBS,20,1,1,stream_FNGU__2021-06-17.csv,2,0.2700000000000031,1
GUSH,RENKO_VBS,20,1,1,stream_GUSH__2021-06-14.csv,2,-0.8700000000000045,7
GUSH,RENKO_VBS,20,1,1,stream_GUSH__2021-06-15.csv,2,0.6599999999999966,10
GUSH,RENKO_VBS,20,1,1,stream_GUSH__2021-06-16.csv,2,2.039999999999992,8
GUSH,RENKO_VBS,20,1,1,stream_GUSH__2021-06-17.csv,2,-2.880000000000024,19
LABU,RENKO_VBS,20,1,1,stream_LABU__2021-06-14.csv,2,-3.0800000000000267,15
LABU,RENKO_VBS,20,1,1,stream_LABU__2021-06-15.csv,2,-0.4700000000000131,14
LABU,RENKO_VBS,20,1,1,stream_LABU__2021-06-16.csv,2,-0.4099999999999824,22
LABU,RENKO_VBS,20,1,1,stream_LABU__2021-06-17.csv,2,0.7000000000000028,19
MARA,RENKO_VBS,20,1,1,stream_MARA__2021-06-14.csv,2,-0.7100000000000009,7
MARA,RENKO_VBS,20,1,1,stream_MARA__2021-06-15.csv,2,-0.2099999999999973,6
MARA,RENKO_VBS,20,1,1,stream_MARA__2021-06-16.csv,2,-0.7399999999999984,6
MARA,RENKO_VBS,20,1,1,stream_MARA__2021-06-17.csv,2,0.9400000000000013,2
SOXL,RENKO_VBS,20,1,1,stream_SOXL__2021-06-14.csv,2,0.9699999999999989,2
SOXL,RENKO_VBS,20,1,1,stream_SOXL__2021-06-15.csv,2,-0.04999999999999716,2
SOXL,RENKO_VBS,20,1,1,stream_SOXL__2021-06-16.csv,2,-1.029999999999994,6
SOXL,RENKO_VBS,20,1,1,stream_SOXL__2021-06-17.csv,2,1.009999999999998,2
SPXL,RENKO_VBS,20,1,1,stream_SPXL__2021-06-14.csv,2,-0.12000000000000455,2
SPXL,RENKO_VBS,20,1,1,stream_SPXL__2021-06-15.csv,2,0.0,2
SPXL,RENKO_VBS,20,1,1,stream_SPXL__2021-06-16.csv,2,0.45999999999997954,8
SPXL,RENKO_VBS,20,1,1,stream_SPXL__2021-06-17.csv,2,1.9099999999999824,4
TQQQ,RENKO_VBS,20,1,1,stream_TQQQ__2021-06-14.csv,2,0.7699999999999818,6
TQQQ,RENKO_VBS,20,1,1,stream_TQQQ__2021-06-15.csv,2,-0.8300000000000125,6
TQQQ,RENKO_VBS,20,1,1,stream_TQQQ__2021-06-16.csv,2,2.620000000000033,12
TQQQ,RENKO_VBS,20,1,1,stream_TQQQ__2021-06-17.csv,2,3.6599999999999966,10
UCO,RENKO_VBS,20,1,1,stream_UCO__2021-06-14.csv,2,-0.45000000000000284,2
UCO,RENKO_VBS,20,1,1,stream_UCO__2021-06-15.csv,2,-0.029999999999986926,2
UCO,RENKO_VBS,20,1,1,stream_UCO__2021-06-16.csv,2,-0.27000000000001023,3
UCO,RENKO_VBS,20,1,1,stream_UCO__2021-06-17.csv,2,0.5799999999999983,5
UVXY,RENKO_VBS,20,1,1,stream_UVXY__2021-06-14.csv,2,-0.3100000000000023,3
UVXY,RENKO_VBS,20,1,1,stream_UVXY__2021-06-15.csv,2,-0.41999999999999815,3
UVXY,RENKO_VBS,20,1,1,stream_UVXY__2021-06-16.csv,2,0.21000000000000796,10
UVXY,RENKO_VBS,20,1,1,stream_UVXY__2021-06-17.csv,2,0.15000000000000213,6
VDE,RENKO_VBS,20,1,1,stream_VDE__2021-06-14.csv,2,0,0
VDE,RENKO_VBS,20,1,1,stream_VDE__2021-06-15.csv,2,0.28999999999999204,1
VDE,RENKO_VBS,20,1,1,stream_VDE__2021-06-16.csv,2,-0.45999999999999375,5
VDE,RENKO_VBS,20,1,1,stream_VDE__2021-06-17.csv,2,-0.28000000000000114,3
FNGU,RENKO_VBS,15,1,1,stream_FNGU__2021-06-14.csv,2,0.129999999999999,3
FNGU,RENKO_VBS,15,1,1,stream_FNGU__2021-06-15.csv,2,-0.1999999999999993,1
FNGU,RENKO_VBS,15,1,1,stream_FNGU__2021-06-16.csv,2,0.03999999999999915,5
FNGU,RENKO_VBS,15,1,1,stream_FNGU__2021-06-17.csv,2,0.4800000000000004,1
GUSH,RENKO_VBS,15,1,1,stream_GUSH__2021-06-14.csv,2,-2.3800000000000097,16
GUSH,RENKO_VBS,15,1,1,stream_GUSH__2021-06-15.csv,2,0.2699999999999818,14
GUSH,RENKO_VBS,15,1,1,stream_GUSH__2021-06-16.csv,2,-1.7700000000000244,22
GUSH,RENKO_VBS,15,1,1,stream_GUSH__2021-06-17.csv,2,-7.289999999999978,38
LABU,RENKO_VBS,15,1,1,stream_LABU__2021-06-14.csv,2,-1.5400000000000063,21
LABU,RENKO_VBS,15,1,1,stream_LABU__2021-06-15.csv,2,-1.789999999999992,24
LABU,RENKO_VBS,15,1,1,stream_LABU__2021-06-16.csv,2,0.4599999999999369,33
LABU,RENKO_VBS,15,1,1,stream_LABU__2021-06-17.csv,2,-0.7399999999999665,32
MARA,RENKO_VBS,15,1,1,stream_MARA__2021-06-14.csv,2,-0.879999999999999,12
MARA,RENKO_VBS,15,1,1,stream_MARA__2021-06-15.csv,2,-0.3300000000000054,11
MARA,RENKO_VBS,15,1,1,stream_MARA__2021-06-16.csv,2,-0.4299999999999997,9
MARA,RENKO_VBS,15,1,1,stream_MARA__2021-06-17.csv,2,0.08000000000000185,7
SOXL,RENKO_VBS,15,1,1,stream_SOXL__2021-06-14.csv,2,0.9399999999999977,3
SOXL,RENKO_VBS,15,1,1,stream_SOXL__2021-06-15.csv,2,-0.47000000000000597,4
SOXL,RENKO_VBS,15,1,1,stream_SOXL__2021-06-16.csv,2,-0.14999999999998437,9
SOXL,RENKO_VBS,15,1,1,stream_SOXL__2021-06-17.csv,2,1.8700000000000045,3
SPXL,RENKO_VBS,15,1,1,stream_SPXL__2021-06-14.csv,2,-0.3499999999999943,3
SPXL,RENKO_VBS,15,1,1,stream_SPXL__2021-06-15.csv,2,-0.01999999999999602,3
SPXL,RENKO_VBS,15,1,1,stream_SPXL__2021-06-16.csv,2,-0.7100000000000222,14
SPXL,RENKO_VBS,15,1,1,stream_SPXL__2021-06-17.csv,2,1.759999999999991,6
TQQQ,RENKO_VBS,15,1,1,stream_TQQQ__2021-06-14.csv,2,0.38999999999998636,6
TQQQ,RENKO_VBS,15,1,1,stream_TQQQ__2021-06-15.csv,2,-0.7100000000000222,10
TQQQ,RENKO_VBS,15,1,1,stream_TQQQ__2021-06-16.csv,2,1.7000000000000028,23
TQQQ,RENKO_VBS,15,1,1,stream_TQQQ__2021-06-17.csv,2,4.150000000000006,14
UCO,RENKO_VBS,15,1,1,stream_UCO__2021-06-14.csv,2,-0.9100000000000108,4
UCO,RENKO_VBS,15,1,1,stream_UCO__2021-06-15.csv,2,-0.020000000000010232,3
UCO,RENKO_VBS,15,1,1,stream_UCO__2021-06-16.csv,2,-0.5999999999999943,6
UCO,RENKO_VBS,15,1,1,stream_UCO__2021-06-17.csv,2,-0.6500000000000057,9
UVXY,RENKO_VBS,15,1,1,stream_UVXY__2021-06-14.csv,2,0.5600000000000023,3
UVXY,RENKO_VBS,15,1,1,stream_UVXY__2021-06-15.csv,2,-0.40000000000000213,5
UVXY,RENKO_VBS,15,1,1,stream_UVXY__2021-06-16.csv,2,2.6500000000000092,11
UVXY,RENKO_VBS,15,1,1,stream_UVXY__2021-06-17.csv,2,0.12999999999999545,11
VDE,RENKO_VBS,15,1,1,stream_VDE__2021-06-14.csv,2,-0.35999999999999943,2
VDE,RENKO_VBS,15,1,1,stream_VDE__2021-06-15.csv,2,0.4899999999999949,1
VDE,RENKO_VBS,15,1,1,stream_VDE__2021-06-16.csv,2,0.05999999999997385,7
VDE,RENKO_VBS,15,1,1,stream_VDE__2021-06-17.csv,2,0.18000000000002103,3
FNGU,RENKO_VBS,10,1,1,stream_FNGU__2021-06-14.csv,2,-0.030000000000001137,5
FNGU,RENKO_VBS,10,1,1,stream_FNGU__2021-06-15.csv,2,-0.39000000000000057,3
FNGU,RENKO_VBS,10,1,1,stream_FNGU__2021-06-16.csv,2,0.7200000000000024,6
FNGU,RENKO_VBS,10,1,1,stream_FNGU__2021-06-17.csv,2,0.6299999999999883,3
GUSH,RENKO_VBS,10,1,1,stream_GUSH__2021-06-14.csv,2,-4.269999999999996,33
GUSH,RENKO_VBS,10,1,1,stream_GUSH__2021-06-15.csv,2,-1.7800000000000296,34
GUSH,RENKO_VBS,10,1,1,stream_GUSH__2021-06-16.csv,2,-0.7299999999999898,35
GUSH,RENKO_VBS,10,1,1,stream_GUSH__2021-06-17.csv,2,-8.140000000000086,65
LABU,RENKO_VBS,10,1,1,stream_LABU__2021-06-14.csv,2,-3.040000000000049,44
LABU,RENKO_VBS,10,1,1,stream_LABU__2021-06-15.csv,2,-2.7600000000000477,46
LABU,RENKO_VBS,10,1,1,stream_LABU__2021-06-16.csv,2,-4.120000000000061,70
LABU,RENKO_VBS,10,1,1,stream_LABU__2021-06-17.csv,2,-1.9099999999999966,61
MARA,RENKO_VBS,10,1,1,stream_MARA__2021-06-14.csv,2,1.7900000000000027,19
MARA,RENKO_VBS,10,1,1,stream_MARA__2021-06-15.csv,2,-0.3699999999999939,21
MARA,RENKO_VBS,10,1,1,stream_MARA__2021-06-16.csv,2,0.019999999999999574,14
MARA,RENKO_VBS,10,1,1,stream_MARA__2021-06-17.csv,2,-0.9800000000000004,16
SOXL,RENKO_VBS,10,1,1,stream_SOXL__2021-06-14.csv,2,0.8899999999999864,9
SOXL,RENKO_VBS,10,1,1,stream_SOXL__2021-06-15.csv,2,-0.1700000000000088,6
SOXL,RENKO_VBS,10,1,1,stream_SOXL__2021-06-16.csv,2,-1.0100000000000193,20
SOXL,RENKO_VBS,10,1,1,stream_SOXL__2021-06-17.csv,2,1.789999999999992,12
SPXL,RENKO_VBS,10,1,1,stream_SPXL__2021-06-14.csv,2,-0.28999999999997783,6
SPXL,RENKO_VBS,10,1,1,stream_SPXL__2021-06-15.csv,2,-0.5399999999999778,8
SPXL,RENKO_VBS,10,1,1,stream_SPXL__2021-06-16.csv,2,-1.1400000000000148,28
SPXL,RENKO_VBS,10,1,1,stream_SPXL__2021-06-17.csv,2,0.8300000000000409,17
TQQQ,RENKO_VBS,10,1,1,stream_TQQQ__2021-06-14.csv,2,1.5600000000000165,15
TQQQ,RENKO_VBS,10,1,1,stream_TQQQ__2021-06-15.csv,2,-0.7799999999999869,21
TQQQ,RENKO_VBS,10,1,1,stream_TQQQ__2021-06-16.csv,2,-2.019999999999982,56
TQQQ,RENKO_VBS,10,1,1,stream_TQQQ__2021-06-17.csv,2,3.2900000000000347,35
UCO,RENKO_VBS,10,1,1,stream_UCO__2021-06-14.csv,2,-0.8099999999999881,5
UCO,RENKO_VBS,10,1,1,stream_UCO__2021-06-15.csv,2,-0.07999999999998408,4
UCO,RENKO_VBS,10,1,1,stream_UCO__2021-06-16.csv,2,-1.0400000000000205,11
UCO,RENKO_VBS,10,1,1,stream_UCO__2021-06-17.csv,2,-2.539999999999978,21
UVXY,RENKO_VBS,10,1,1,stream_UVXY__2021-06-14.csv,2,0.7300000000000004,5
UVXY,RENKO_VBS,10,1,1,stream_UVXY__2021-06-15.csv,2,0.19999999999999574,8
UVXY,RENKO_VBS,10,1,1,stream_UVXY__2021-06-16.csv,2,0.5099999999999874,30
